ade;status;serviço;Loja;tipo_x;valor_x;situacao_x;tipo_y;valor_y;situacao_y;seguro;status_aguardandoRetornoDaSeguradora;Numero loja
82712108;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 443,12;Emitida -;;;;;;
82714761;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 158,46;Emitida -;;;;;;
82715176;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 412,85;Emitida -;;;;;;
82718664;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 201,83;Emitida -;;;;;;
82719959;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 390,60;Emitida -;;;;;;
82722610;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 125,72;Emitida -;;;;;;
82732052;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 229,24;Emitida -;;;;;;
82733812;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 470,94;Emitida -;;;;;;
82740640;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 1.183,07;Emitida -;;;;;;
82748031;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 782,02;Emitida -;;;;;;
82749335;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 133,42;Emitida -;;;;;;
82753660;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 130,27;Emitida -;;;;;;
82755494;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 258,75;Emitida -;;;;;;
82760048;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 124,75;Emitida -;;;;;;
82760498;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 10.000,00;Emitida -;;;;;;
82761755;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 369,96;Emitida -;;;;;;
82761870;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 2.626,00;Emitida -;;;;;;
82764636;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 208,01;Emitida -;;;;;;
82764974;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 407,97;Emitida -;;;;;;
82768191;Crédito Enviado;Cartão BMG Master;37400;DOC E;R$ 1.093,40;Emitida -;;;;;;
82768585;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 2.265,08;Emitida -;;;;;;
82768874;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 1.827,00;Emitida -;;;;;;
82780227;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 1.364,77;Emitida -;;;;;;
82782170;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 228,81;Emitida -;;;;;;
82782692;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 446,66;Emitida -;;;;;;
82785305;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 149,49;Emitida -;;;;;;
82785783;Crédito Enviado;Cartão BMG Master;37400;DOC E;R$ 3.500,00;Emitida -;;;;;;
82789439;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 169,95;Emitida -;;;;;;
82790741;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 159,06;Emitida -;;;;;;
82793550;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 139,91;Emitida -;;;;;;
82794155;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 1.000,00;Emitida -;;;;;;
82802833;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 2.000,00;Emitida -;;;;;;
82803900;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 1.705,16;Emitida -;;;;;;
82803957;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 103,92;Emitida -;;;;;;
82804748;Crédito Enviado;Cartão BMG Master;37400;DOC E;R$ 1.275,40;Emitida -;;;;;;
82806223;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 357,49;Emitida -;;;;;;
82807256;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 410,08;Emitida -;;;;;;
82808075;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 459,92;Emitida -;;;;;;
82809007;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 176,63;Emitida -;;;;;;
82809676;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 207,42;Emitida -;;;;;;
82810542;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 5.000,00;Emitida -;;;;;;
82810627;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 321,55;Emitida -;;;;;;
82810762;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 311,68;Emitida -;;;;;;
82812787;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 762,78;Emitida -;;;;;;
82813356;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 114,43;Emitida -;;;;;;
82813610;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 211,78;Emitida -;;;;;;
82814785;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 450,50;Emitida -;;;;;;
82814921;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 233,93;Emitida -;;;;;;
82815147;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 183,36;Emitida -;;;;;;
82815157;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 583,28;Emitida -;;;;;;
82815351;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 229,76;Emitida -;;;;;;
82815583;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 281,98;Emitida -;;;;;;
82816971;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 183,24;Emitida -;;;;;;
82817666;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 106,11;Emitida -;;;;;;
82818366;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 118,93;Emitida -;;;;;;
82818461;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 137,33;Emitida -;;;;;;
82818602;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 179,82;Emitida -;;;;;;
82821752;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 232,71;Emitida -;;;;;;
82824069;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 188,25;Emitida -;;;;;;
82824405;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 181,45;Emitida -;;;;;;
82824441;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 366,82;Emitida -;;;;;;
82824607;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 129,33;Emitida -;;;;;;
82825248;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 136,19;Emitida -;;;;;;
82825640;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 207,68;Emitida -;;;;;;
82826303;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 279,64;Emitida -;;;;;;
82826595;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 187,93;Emitida -;;;;;;
82827730;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 124,71;Emitida -;;;;;;
82828313;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 136,69;Emitida -;;;;;;
82828467;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 193,57;Emitida -;;;;;;
82829499;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 373,26;Emitida -;;;;;;
82830202;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 272,05;Emitida -;;;;;;
82831463;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 236,28;Emitida -;;;;;;
82832900;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 164,86;Emitida -;;;;;;
82834424;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 140,47;Emitida -;;;;;;
82834878;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 283,44;Emitida -;;;;;;
82834903;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 102,34;Emitida -;;;;;;
82835168;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 197,61;Emitida -;;;;;;
82835220;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 136,97;Emitida -;;;;;;
82835394;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 240,94;Emitida -;;;;;;
82835423;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 583,82;Emitida -;;;;;;
82835619;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 209,13;Emitida -;;;;;;
82836884;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 104,65;Emitida -;;;;;;
82837238;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 130,75;Emitida -;;;;;;
82838821;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 343,26;Emitida -;;;;;;
82839481;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 178,53;Emitida -;;;;;;
82840101;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 152,25;Emitida -;;;;;;
82843284;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 3.704,00;Emitida -;;;;;;
82843925;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 124,86;Emitida -;;;;;;
82844455;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 530,72;Emitida -;;;;;;
82844561;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 323,56;Emitida -;;;;;;
82844686;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 112,41;Emitida -;;;;;;
82846022;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 198,85;Emitida -;;;;;;
82846484;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 4.597,00;Emitida -;;;;;;
82846609;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 164,49;Emitida -;;;;;;
82847602;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 122,73;Emitida -;;;;;;
82848380;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 100,00;Emitida -;;;;;;
82849182;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 146,20;Emitida -;;;;;;
82849279;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 475,00;Emitida -;;;;;;
82849352;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 175,40;Emitida -;;;;;;
82849409;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 130,83;Emitida -;;;;;;
82849445;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 176,70;Emitida -;;;;;;
82849738;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 181,45;Emitida -;;;;;;
82849780;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 136,58;Emitida -;;;;;;
82850896;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 162,34;Emitida -;;;;;;
82851040;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 144,38;Emitida -;;;;;;
82851608;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 128,13;Emitida -;;;;;;
82852335;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 132,74;Emitida -;;;;;;
82852469;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 242,17;Emitida -;;;;;;
82853250;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 996,50;Emitida -;;;;;;
82853602;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 855,29;Emitida -;;;;;;
82854534;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 200,33;Emitida -;;;;;;
82854849;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 282,21;Emitida -;;;;;;
82855066;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 420,56;Emitida -;;;;;;
82855437;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 123,17;Emitida -;;;;;;
82856073;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 100,40;Emitida -;;;;;;
82856114;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 263,93;Emitida -;;;;;;
82856456;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 339,86;Emitida -;;;;;;
82856600;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 127,28;Emitida -;;;;;;
82856718;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 184,04;Emitida -;;;;;;
82856911;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 115,81;Emitida -;;;;;;
82859067;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 4.027,43;Emitida -;;;;;;
82859390;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 263,06;Emitida -;;;;;;
82859554;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 127,74;Emitida -;;;;;;
82859656;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 148,38;Emitida -;;;;;;
82859800;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 518,24;Emitida -;;;;;;
82860494;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 157,96;Emitida -;;;;;;
82861146;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 241,14;Emitida -;;;;;;
82861227;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 322,15;Emitida -;;;;;;
82861472;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 147,98;Emitida -;;;;;;
82865835;Crédito Enviado;Cartão BMG Card;37400;DOC E;R$ 1.445,50;Cancelada -;;;;;;
82866223;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 920,78;Emitida -;;;;;;
82866458;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 932,23;Emitida -;;;;;;
82866513;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 279,26;Emitida -;;;;;;
82867079;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 166,81;Emitida -;;;;;;
82867175;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 208,75;Emitida -;;;;;;
82867203;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 426,52;Emitida -;;;;;;
82867245;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 841,34;Emitida -;;;;;;
82867512;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 242,13;Emitida -;;;;;;
82867893;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 101,29;Emitida -;;;;;;
82867899;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 120,53;Emitida -;;;;;;
82867959;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 280,55;Emitida -;;;;;;
82867985;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 172,54;Emitida -;;;;;;
82867992;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 125,32;Emitida -;;;;;;
82868513;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 247,92;Emitida -;;;;;;
82868561;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 596,66;Emitida -;;;;;;
82869619;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 284,15;Emitida -;;;;;;
82869961;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 140,89;Emitida -;;;;;;
82870411;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 363,31;Emitida -;;;;;;
82870716;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 148,06;Emitida -;;;;;;
82870745;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 804,42;Emitida -;;;;;;
82870891;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 180,57;Emitida -;;;;;;
82871778;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 116,88;Emitida -;;;;;;
82872051;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 217,11;Emitida -;;;;;;
82872192;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 326,00;Emitida -;;;;;;
82872334;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 217,88;Emitida -;;;;;;
82872343;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 268,04;Emitida -;;;;;;
82872638;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 130,32;Emitida -;;;;;;
82872706;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 144,70;Emitida -;;;;;;
82873330;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 253,08;Emitida -;;;;;;
82873786;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 280,79;Emitida -;;;;;;
82873893;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 124,09;Emitida -;;;;;;
82873935;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 566,32;Emitida -;;;;;;
82873965;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 247,99;Emitida -;;;;;;
82874021;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 3.198,00;Emitida -;;;;;;
82874037;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 121,60;Emitida -;;;;;;
82875333;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 215,54;Emitida -;;;;;;
82875348;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 295,03;Emitida -;;;;;;
82876184;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 317,28;Emitida -;;;;;;
82876863;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 281,93;Emitida -;;;;;;
82877121;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 164,71;Emitida -;;;;;;
82877137;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 168,02;Emitida -;;;;;;
82877383;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 293,10;Emitida -;;;;;;
82877529;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 1.145,83;Emitida -;;;;;;
82877891;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 103,20;Emitida -;;;;;;
82877991;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 206,72;Emitida -;;;;;;
82878428;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 1.555,00;Emitida -;;;;;;
82878968;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 170,86;Emitida -;;;;;;
82879156;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 147,61;Emitida -;;;;;;
82879654;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 159,35;Emitida -;;;;;;
82880320;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 166,12;Emitida -;;;;;;
82880484;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 116,52;Emitida -;;;;;;
82880749;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 155,29;Emitida -;;;;;;
82880844;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 158,74;Emitida -;;;;;;
82882047;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 624,49;Emitida -;;;;;;
82882051;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 1.363,45;Emitida -;;;;;;
82882370;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 183,80;Emitida -;;;;;;
82882730;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 138,00;Emitida -;;;;;;
82882989;Crédito Enviado;Saque Complementar;37400;DOC E;R$ 141,40;Emitida -;;;;;;
82880882;Integrada;Saque Complementar;37400;DOC E;R$ 127,68;Cancelada -;;;;;;
82880955;Integrada;Saque Complementar;37400;DOC E;R$ 1.000,00;Cancelada -;;;;;;
82844959;Crédito Enviado;Saque FGTS;38746;Conta Corrente;R$ 213,33;Emitida -;Caixa;R$ 30,00;Emitida -;;;
82869988;Crédito Enviado;Saque FGTS;38746;Conta Corrente;R$ 358,23;Emitida -;Caixa;R$ 30,00;Emitida -;;;
82877193;Crédito Enviado;Saque FGTS;38746;Conta Corrente;R$ 364,09;Emitida -;Caixa;R$ 30,00;Emitida -;;;
82844022;Crédito Enviado;Saque FGTS;38746;PIX MCLIQ;R$ 122,01;Emitida -;Caixa;R$ 30,00;Emitida -;;;
82852161;Crédito Enviado;Saque FGTS;38746;PIX MCLIQ;R$ 165,99;Emitida -;Caixa;R$ 30,00;Emitida -;;;
82856918;Crédito Enviado;Saque FGTS;38746;PIX MCLIQ;R$ 163,94;Emitida -;Caixa;R$ 30,00;Emitida -;;;
82861917;Crédito Enviado;Saque FGTS;38746;PIX MCLIQ;R$ 152,44;Emitida -;Caixa;R$ 30,00;Emitida -;;;
82869978;Crédito Enviado;Saque FGTS;38746;PIX MCLIQ;R$ 140,49;Emitida -;Caixa;R$ 30,00;Emitida -;;;
82823108;Crédito Enviado;Saque FGTS;38746;PIX MCLIQ;R$ 136,57;Emitida -;Caixa;R$ 30,00;Emitida -;;;
82844279;Crédito Enviado;Saque FGTS;38746;PIX MCLIQ;R$ 141,14;Emitida -;Caixa;R$ 30,00;Emitida -;;;
82847157;Crédito Enviado;Saque FGTS;38746;PIX MCLIQ;R$ 123,79;Emitida -;Caixa;R$ 30,00;Emitida -;;;
82851778;Crédito Enviado;Saque FGTS;38746;PIX MCLIQ;R$ 149,57;Emitida -;Caixa;R$ 30,00;Emitida -;;;
82852708;Crédito Enviado;Saque FGTS;38746;PIX MCLIQ;R$ 132,19;Emitida -;Caixa;R$ 30,00;Emitida -;;;
82859577;Crédito Enviado;Saque FGTS;38746;PIX MCLIQ;R$ 263,92;Emitida -;Caixa;R$ 30,00;Emitida -;;;
82866835;Crédito Enviado;Saque FGTS;38746;PIX MCLIQ;R$ 137,61;Emitida -;Caixa;R$ 30,00;Emitida -;;;
82867508;Crédito Enviado;Saque FGTS;38746;PIX MCLIQ;R$ 264,80;Emitida -;Caixa;R$ 30,00;Emitida -;;;
82872811;Crédito Enviado;Saque FGTS;38746;PIX MCLIQ;R$ 269,96;Emitida -;Caixa;R$ 30,00;Emitida -;;;
82877707;Crédito Enviado;Saque FGTS;38746;PIX MCLIQ;R$ 132,12;Emitida -;Caixa;R$ 30,00;Emitida -;;;
82878317;Crédito Enviado;Saque FGTS;38746;PIX MCLIQ;R$ 122,78;Emitida -;Caixa;R$ 30,00;Emitida -;;;
82878342;Crédito Enviado;Saque FGTS;38746;PIX MCLIQ;R$ 237,97;Emitida -;Caixa;R$ 30,00;Emitida -;;;
82879383;Crédito Enviado;Saque FGTS;38746;PIX MCLIQ;R$ 160,50;Emitida -;Caixa;R$ 30,00;Emitida -;;;
82879744;Crédito Enviado;Saque FGTS;38746;PIX MCLIQ;R$ 179,19;Emitida -;Caixa;R$ 30,00;Emitida -;;;
82879817;Crédito Enviado;Saque FGTS;38746;PIX MCLIQ;R$ 205,44;Emitida -;Caixa;R$ 30,00;Emitida -;;;
82811903;Crédito Enviado;Saque FGTS;38746;DOC E;R$ 334,96;Emitida -;Caixa;R$ 30,00;Emitida -;;;
82796922;Crédito Enviado;Saque FGTS;38746;PIX MCLIQ;R$ 278,88;Emitida -;Caixa;R$ 30,00;Emitida -;;;
82814476;Crédito Enviado;Saque FGTS;38746;PIX MCLIQ;R$ 186,66;Emitida -;Caixa;R$ 30,00;Emitida -;;;
82829792;Crédito Enviado;Saque FGTS;38746;PIX MCLIQ;R$ 181,31;Emitida -;Caixa;R$ 30,00;Emitida -;;;
82483399;Crédito Enviado;Saque FGTS;38746;PIX MCLIQ;R$ 382,61;Emitida -;Caixa;R$ 30,00;Emitida -;;;
82780364;Crédito Enviado;Saque FGTS;38746;PIX MCLIQ;R$ 205,69;Emitida -;Caixa;R$ 30,00;Emitida -;;;
82801616;Crédito Enviado;Saque FGTS;38746;PIX MCLIQ;R$ 147,83;Emitida -;Caixa;R$ 30,00;Emitida -;;;
82809864;Crédito Enviado;Saque FGTS;38746;PIX MCLIQ;R$ 435,84;Emitida -;Caixa;R$ 30,00;Emitida -;;;
82817803;Crédito Enviado;Saque FGTS;38746;PIX MCLIQ;R$ 130,89;Emitida -;Caixa;R$ 30,00;Emitida -;;;
82818367;Crédito Enviado;Saque FGTS;38746;PIX MCLIQ;R$ 151,27;Emitida -;Caixa;R$ 30,00;Emitida -;;;
82824169;Crédito Enviado;Saque FGTS;38746;PIX MCLIQ;R$ 140,19;Emitida -;Caixa;R$ 30,00;Emitida -;;;
82827431;Crédito Enviado;Saque FGTS;38746;PIX MCLIQ;R$ 177,01;Emitida -;Caixa;R$ 30,00;Emitida -;;;
82872959;Crédito Enviado;Saque FGTS;38746;DOC E;R$ 145,48;Emitida -;Caixa;R$ 30,00;Emitida -;;;
82809396;Crédito Enviado;Saque FGTS;38746;DOC E;R$ 1.343,00;Cancelada -;Caixa; R$ -   ;Cancelada -;;;
82509395;Crédito Enviado;Saque Complementar;38746;DOC E;R$ 855,40;Emitida -;;;;;;
82467439;Crédito Enviado;Saque Complementar;38746;DOC E;R$ 570,19;Emitida -;;;;;;
82530789;Crédito Enviado;Saque Complementar;38746;DOC E;R$ 501,78;Emitida -;;;;;;
82494500;Crédito Enviado;Saque Complementar;38746;DOC E;R$ 680,99;Emitida -;;;;;;
82531610;Crédito Enviado;Saque Complementar;38746;DOC E;R$ 3.410,00;Emitida -;;;;;;
82494554;Crédito Enviado;Saque Complementar;38746;DOC E;R$ 2.186,39;Emitida -;;;;;;
82503226;Crédito Enviado;Saque Complementar;38746;DOC E;R$ 5.158,87;Emitida -;;;;;;
82519599;Crédito Enviado;Saque FGTS;38746;PIX MCLIQ;R$ 444,51;Emitida -;;;;;;
82807937;Crédito Enviado;Saque FGTS;38746;PIX MCLIQ;R$ 165,85;Emitida -;;;;;;
82871072;Crédito Enviado;Saque FGTS;38746;PIX MCLIQ;R$ 156,84;Emitida -;;;;;;
82475249;Crédito Enviado;Cartão Benefício INSS;38746;DOC E;R$ 1.869,70;Emitida -;;;;;;
82477672;Crédito Enviado;Saque Complementar;38746;DOC E;R$ 1.200,00;Emitida -;;;;;;
82494080;Crédito Enviado;Saque Complementar;38746;DOC E;R$ 500,00;Emitida -;;;;;;
82495003;Crédito Enviado;Saque Complementar;38746;DOC E;R$ 2.519,00;Emitida -;;;;;;
82844335;Crédito Enviado;Saque FGTS;38746;Conta Corrente;R$ 179,57;Emitida -;;;;;;
82521066;Crédito Enviado;Saque FGTS;38746;PIX MCLIQ;R$ 1.431,56;Emitida -;;;;;;
82781843;Crédito Enviado;Saque FGTS;38746;PIX MCLIQ;R$ 210,08;Emitida -;;;;;;
82783538;Crédito Enviado;Saque FGTS;38746;PIX MCLIQ;R$ 252,72;Emitida -;;;;;;
82783558;Crédito Enviado;Saque FGTS;38746;PIX MCLIQ;R$ 292,02;Emitida -;;;;;;
82803754;Crédito Enviado;Saque FGTS;38746;PIX MCLIQ;R$ 297,99;Emitida -;;;;;;
82812511;Crédito Enviado;Saque FGTS;38746;PIX MCLIQ;R$ 158,23;Emitida -;;;;;;
82825628;Crédito Enviado;Saque FGTS;38746;PIX MCLIQ;R$ 319,96;Emitida -;;;;;;
82847637;Crédito Enviado;Saque FGTS;38746;PIX MCLIQ;R$ 181,25;Emitida -;;;;;;
82855720;Crédito Enviado;Saque FGTS;38746;PIX MCLIQ;R$ 223,99;Emitida -;;;;;;
82856565;Crédito Enviado;Saque FGTS;38746;PIX MCLIQ;R$ 195,71;Emitida -;;;;;;
82857726;Crédito Enviado;Saque FGTS;38746;PIX MCLIQ;R$ 240,86;Emitida -;;;;;;
82868484;Crédito Enviado;Saque FGTS;38746;PIX MCLIQ;R$ 192,45;Emitida -;;;;;;
82873340;Crédito Enviado;Saque FGTS;38746;PIX MCLIQ;R$ 166,44;Emitida -;;;;;;
82469482;Crédito Enviado;Saque Complementar;38746;Conta Corrente;R$ 1.254,64;Emitida -;;;;;;
82476851;Crédito Enviado;Saque Complementar;38746;Conta Corrente;R$ 4.731,00;Emitida -;;;;;;
82513945;Cancelada;Saque Complementar;38746;DOC E;R$ 398,69;Cancelada -;;;;;;
82465838;Crédito Enviado;Saque Complementar;38746;DOC E;R$ 1.012,83;Emitida -;;;;;;
82466153;Crédito Enviado;Saque Complementar;38746;DOC E;R$ 1.021,68;Emitida -;;;;;;
